PatentNum,Date,Title,Text
10501005,2019,Vehicle lighting system,"Disclosed is a vehicle lighting system including: an unmanned flying object configured to fly around a vehicle; a light source device provided in the vehicle, and a reflecting member provided in the unmanned flying object and configured to reflect light from the light source device and project the light around the vehicle."
10386857,2019,Sensor-centric path planning and control for robotic vehicles,"Various embodiments involve controlling rotational maneuvers of a robotic vehicle (e.g., an unmanned aerial vehicle or UAV) so that commanded changes in vehicle attitude (e.g., pitch, roll, and/or yaw) may be performed as rotations about a center of sensing of a sensor instead of the vehicle's center of gravity. Maneuvers performed according to various embodiments may reduce or eliminate translational movements in the sensor output that occur when the robotic vehicle rotates about the center of gravity and the sensor is mounted some distance from the center of gravity."
10379545,2019,Detecting optical discrepancies in captured images,"Embodiments are described for detecting optical discrepancies associated with image capture analyzing pixels in multiple images corresponding to common points of reference in a physical environment. In an embodiment, photometric error values are averaged over time to compute the mean error at each pixel. Once the estimate of the mean error has a sufficient number of updates above a specified value, the estimate is thresholded to provide a mask of any optical discrepancies occurring in the stereo pair of images. Applications include detecting optical discrepancies in images captured for use by a visual navigation system in guiding an autonomous vehicle (e.g., an unmanned aerial vehicle)."
10473550,2019,Multi-laser gas leakage detector,"A system remotely detects a gas leakage from a pipeline in an area. The system detects a gas leakage by determining an absorption or emission of gasses in the area. The gas detection system includes at least two light sources. The lasers can include lasers for detecting absorbance of gasses in the area, lasers for stimulating emission of gasses in the area, and lasers for detecting a pathlength. Absorption is determined based on the relative amplitude difference of emitted and reflected light beams. Emission is determined based on an amount emission stimulated by absorbed lasers. Pathlength is determined calculating time of flight of a light beam. The detection system calculates a concentration of the gasses in the area using the determined absorption and pathlength. The detection system can also generate an image representing a gas leakage in the area. The detection system may be attached to an unmanned aerial vehicle."
10507916,2019,Unmanned aerial vehicles and related methods and systems,"Unmanned aerial vehicles include a processor to determine whether a first location of an unmanned vehicle and a second location of a virtual event is within a threshold distance; and a game experience controller to: control the unmanned vehicle based on a first command associated with a non-augmented state of the unmanned vehicle in response to the first location of the unmanned vehicle and the second location of the virtual event being outside of the threshold distance; and in response to the first location of the unmanned vehicle and the second location of the virtual event being within the threshold distance, control the unmanned vehicle based on a second command associated with an augmented state of the unmanned vehicle to simulate the unmanned vehicle being affected by the virtual event."
10372134,2019,Methods and apparatus to implement nonlinear control of vehicles moved      using multiple motors,"Methods and apparatus to implement nonlinear control of vehicles moved using multiple motors, apparatus, systems and articles of manufacture are disclosed. An example apparatus includes a logic circuit configured to calculate virtual position control variables for a vehicle moved using multiple motors. The virtual position control variables calculated based on an application of a control law to position information of the vehicle. The control law is derived from a nonlinear model of movement of the vehicle. The logic circuit is configured further to calculate control inputs based on the virtual position control variables. The control inputs are to control the motors to navigate the vehicle along a designated path of movement."
10476296,2019,Supplementing energy storage of an in-flight solar-powered UAV by casting      light from a secondary in-flight UAV,"A secondary UAV flies over the solar-powered UAV at night and illuminates the solar-powered UAV's solar panels to help supplement the solar-powered UAV's battery charge mid-flight. The secondary UAV could be equipped with a directional light source for providing light of a color and intensity selected for optimal absorption by the solar cells of the solar-powered UAV. As the secondary UAV flies over the solar-powered UAV, the secondary UAV could thus direct its light source at the solar-powered UAV for absorption by the solar cells, to help supplement the solar-powered UAV's battery charge. Further, the secondary UAV could potentially recharge multiple solar-powered UAVs during a single nighttime mission."
10473302,2019,Illumination device and installing method thereof,"An illumination device including a lamp and a light pole is provided. The lamp has a first assembling structure. The light pole has a second assembling structure. When the lamp moves closer to the light pole, the first assembling structure and the second assembling structure are automatically locked together by transmitting and receiving a signal. In addition, an installing method of an illumination device is also provided."
10429159,2019,Deployable airfoil airborne body and method of simultaneous translation      and rotation to deploy,"A deployable airfoil airborne body such as missiles, bombs, guided projectiles, MALDs and UAVs includes first and second rigid airfoil sections stowed end-to-end along the airborne body. The airfoil sections have first and second interior edges of equal lengths, abutting ends connected at the first and second interior edges by a free-floating pivot, a distant end of the first rigid airfoil section coupled to a fixed pivot on the airborne body, and a distant end of the second rigid airfoil section having a translation point. The first and second rigid airfoil sections are configured to rotate in opposite directions to move the translation point axially along the airborne body to abut the fixed pivot driving the free-floating pivot radially away from the airborne body to join the first and second interior edges in a deployed position transverse to the airborne body to form a rigid airfoil."
10389432,2019,Maintaining network connectivity of aerial devices during unmanned flight,"Example methods, apparatus, systems, and articles of manufacture (e.g., physical storage media) to facilitate maintaining network connectivity of aerial devices during unmanned flight are disclosed. An example method may include providing, to an access point of a radio access network (RAN) during flight of the unmanned aerial vehicle (UAV) on a flight route, channel allocation instructions for connecting the UAV to the radio access network via communication channels. The method may further include detecting an interference event associated with a portion of the flight route of the UAV during the flight. The method may further include adjusting, during the flight, the channel allocation instructions in response to detecting the interference event. The method may further include providing the adjusted channel allocation instructions to an access point of the radio access network during the flight."
10268193,2019,Method of fishing with unmanned aerial vehicle,"The present disclosure discloses a method of using an unmanned aerial vehicle (UAV) comprising a housing, a processor, a positioning unit, a sonar unit, a launching unit and a fishhook unit in fishing. The method comprises manipulating the UAV to fly to a designated destination determined by the processor according to one of a received wireless communication and a preset program, adjusting the sonar unit to a predetermined height by the positioning unit, determining a coordinate corresponding to a signal detected by the sonar unit as a fishing region when the signal is consistent with a predetermined value, launching bait to the fishing region by the launching unit, releasing a fishhook from the fishhook unit to the fishing region, and manipulating the UAV to hover or return by the processor according to one of a received wireless communication and a preset program."
10427789,2019,Unmanned aerial vehicle used in fishing,"The present disclosure discloses an unmanned aerial vehicle (UAV), comprising a housing having a top part and a bottom part, a plurality of arms arranged on the top part, each arm having a motor and an airscrew, a battery unit arranged within the housing, a processor arranged within the housing, a sonar unit having a wire connected thereto, and a positioning unit detachably mounted within a mounting groove recessed from the bottom part, wherein the positioning unit is connected to the wire and configured to retract or release the wire. An UAV readily configured for fishing can be provided by embodiments of the present disclosure."
10405463,2019,Multi-rotor aerial drone with vapor chamber,"A quad-rotor or other unmanned aerial drone having a planar vapor chamber mounted to a processor of the drone to cool the processor. The processor may be enclosed in a protective central housing. The vapor chamber is mounted, in some examples, with a perimeter of the vapor chamber extending from the processor through the housing into an airflow region near the rotors of the drone so that airflow, which may include propeller wash, serves to cool the perimeter of the vapor chamber. The planar vapor chamber cools the enclosed processor using both phase-change cooling/heat spreading (i.e. heat is dissipated from the processor via evaporation and subsequent condensation) and convection (i.e. airflow passing over the perimeter of the vapor chamber carries heat away)."
10189580,2019,Image stabilization and pointing control mechanization for aircraft      imaging systems,"An imaging device can be mounted on a vehicle and used to capture images. The imaging device can include a camera assembly rotatable relative to a platform of the vehicle and about two or three camera axes. The camera assembly can include a camera and a mirror attached to the camera. The mirror can be rotatable relative to the camera and about one or two mirror axes, different from the camera axes. Users can provide input to controllers that operate the vehicle, the camera, and the mirror to control both flight and the line-of-sight of the camera. The controllers combine separate inputs as well as measured conditions, such as inertial angles, to coordinate control of vehicle, camera, and mirror parameters, such as yaw adjustments to both the camera and the mirror to achieve a desired line-of-sight."
10407170,2019,Apparatus connecting rotary blade unmanned aerial vehicles,"An apparatus for connecting a number of rotary blade unmanned aerial vehicles (UAVs) is described. The apparatus includes a first physical connector, a first electrical connector, a second physical connector, a second electrical connector, a storage area, and a UAV control unit. The first physical connector attaches the apparatus to a first UAV. The first electrical connector connects electricity between the apparatus and the first UAV. The second physical connector attaches the apparatus to a second UAV. The second electrical connector connects electricity between the apparatus and the second UAV. The storage area stores an energy source for the apparatus. The UAV control unit includes a processor and storage medium. The processor and storage medium are in communication with a cloud based network and receive instructions for the operation of the UAV, including steering instructions, through the cloud based network from a remote control device."
10401166,2019,Stand-alone remote real-time altitude readout method and system for small      UAVs,"The invention comprises an apparatus and method for real-time readout of a recreational drone or UAV altitude. The invention includes an airborne sensor/transmitter unit and a ground based receiver/display unit. The airborne unit is removably attached to the flying vehicle and carried aloft. The ground based receiver/display unit is associated with the ground based operator (pilot) of the UAV. The airborne unit comprises an altitude sensor module, an RF transmitter module and a microcontroller/processor system. The ground based receiver/display unit comprises an RF receiver module, a microcontroller/processor system and a display system. UAV altitude sensed by the altitude sensor is transmitted to the ground unit for display in real-time. The invention facilitates the pilot's situational awareness, enhances safe operation and aids in compliance with applicable regulations."
10427790,2019,Adaptive aerial vehicle,"An adaptive aerial vehicle includes a vehicle support, at least one frame assembly mounted relative to the support, at least one propulsion unit mounted to the frame assembly and operable to move the adaptive aerial vehicle, and an actuator configured to move the support relative to the frame assembly to redistribute the weight of the adaptive aerial vehicle."
10435149,2019,UAV rotor system,"An Unmanned Aerial Vehicle (UAV) has a first blade assembly configured to rotate in a first direction about an axis of rotation and a second blade assembly configured to rotate in a second direction opposite the first direction about the axis of rotation, wherein the second blade assembly can be selectively cocked relative to the axis of rotation."
10364029,2019,Drone for agriculture,"A drone for spraying liquid over field crop includes: a frame with a slender rigid beam in the middle and two base structures at the two ends, a rigid tube with an array of nozzles on elongated stems and the rigid tube is suspended below the beam structure with retractable wires, at least three propellers on motors with arms that are rotatably mounted to each of the two base structures of the frame, a power source, at least one distance detector for measuring height, an antenna for communication, an electronic control system to operate motors and sensors, a container for a liquid material and electronic valve to allow liquid in the container to be transferred and sprayed from the nozzles, and a remote controller. The drone is intended to spray liquid over a wide strip of the field with high efficiency, precision, and safety and reduced drift of sprays."
10207822,2019,Test module fixture for aerial vehicle module,"A fixture is provided for securing an annular drone module to a test stand. The fixture includes a rear outside annulus, a front inside annulus, a plurality of tabs, and a plurality of flanges. The rear outside annulus extend radially to an outer rim and longitudinally from an aft surface and a lip surface. The front inside annulus extends radially to a mezzanine rim and longitudinally from the lip surface to a fore surface. The tabs extending radially from the mezzanine rim on the front inside annulus. The plurality of flanges extending from the outer rim on the rear outside annulus. The drone module is disposed facing the lip surface between the tabs and the mezzanine rim by first mechanical fasteners, and the flanges mount to the test stand by second mechanical fasteners, such as screws. The fixture can be a unitary construction and be composed of thermoset plastic."
10194061,2019,Pan-tilt-zoom camera and unmanned aerial vehicle,"The invention provides a pan-tilt-zoom (PTZ) camera, including a pan-tilt unit and a camera unit. The pan-tilt unit includes a first vibration damper plate, a second vibration damper plate, and a shock absorber ball; the camera unit is fixedly disposed on the first vibration damper plate, the shock absorber ball is sandwiched between the first vibration damper plate and the second vibration damper plate, and the shock absorber ball is fixedly connected to the second vibration damper plate; the shock absorber ball is elastic, and when the camera unit is horizontally laid, the first vibration damper plate is out of touch with the shock absorber ball; when the camera unit is subjected to extra load other than gravity, the first vibration damper plate compresses the shock absorber ball. The pan-tilt unit of the invention is simple in structure and safe in use. The camera unit is fixedly disposed on the first vibration damper plate, when the PTZ camera is subjected to extra load other than gravity, the shock absorber ball absorbs the shock, ensuring steady photographing of the PTZ camera, and exhibiting good vibration reducing performance."
10380667,2019,Collaborative delivery device,"Systems and a method for transporting smart shopping bags are provided herein. The system includes a plurality of drones, each of which is operable to travel to a plurality of designated locations to search for smart shopping bags. The smart shopping bags are configured to store goods for transport and are operable to store and wirelessly communicate user preferences, information related to stored goods, and one or more destinations for the goods. Upon finding a smart shopping bag, each of the drones is operable to query the smart shopping bag to determine whether the smart shopping bag is suitable for pickup by the drone. If the smart shopping bag is suitable for pickup, each of the drones is operable to transport the smart shopping bag toward a first one of the one or more destinations."
10168704,2019,System and method for providing easy-to-use release and auto-positioning      for drone applications,System and method for controlling an aerial system to perform a selected operation using an easy-to-use release and auto-positioning process.
10311710,2019,Method for using a drone to test monitoring system sensors,"Methods, systems, and apparatus, including computer programs encoded on a storage device, for using a drone to test a sensor. In one aspect, the method includes actions of detecting a message (i) broadcast by the drone and (ii) indicating that the drone is going to administer a test of a sensor, determining, by the monitoring system and based on the message and (i) sensor data generated by the sensor in response to the administration of the test, by the drone, within a predetermined period of time of the message or (ii) a lack of sensor data generated by the sensor in response to the administration of the test, by the drone, within a predetermined period of time of the message, whether the sensor is functioning properly, and in response to a determination that the sensor is not functioning properly, storing data indicating that the sensor is not functioning properly."
10486883,2019,Systems and methods for delivering climate controlled product,"In some embodiments, apparatuses and methods are provided herein useful to delivering climate controlled product. In some embodiments, there is provided a system for delivering climate controlled product via at least one autonomous unmanned aircraft system (UAS) that self-evaluates power sufficiency based on temperature tolerance of at least one product including: an autonomous UAS and at least one climate controlled product chamber. The UAS comprising: a control circuit, at least one rotor; a power supply, and a package coupler. The product chamber comprising: a chamber, at least one product reader, and a temperature control mechanism. The control circuit configured to: receive product identifier data; determine at least one climate threshold value; determine a confidence value of sufficient power remaining; compare whether the confidence value is within a risk threshold probability that a first mission will be completed; and initiate supply of power to the at least one rotor."
10384781,2019,Quadcopter pressure washer,"A quadcopter pressure washer that may facilitate cleaning objects and surfaces in remote areas. The quadcopter pressure washer includes a tubular airframe, a plurality of rotary motors, a battery and controller, a pair of antennae, a signal receiver, a nozzle, a turret, a high-pressure hose, a pressure washer, a direct current or a DC power source, an alternating current/direct current or a AC/DC converter and a V AC power source. The quadcopter pressure washer also includes an operator control panel include additional a pair of antennae that extend upward in a programmable position from the operator control panel to transmit or receive any suitable electromagnetic signals. The additional pair of antennae utilizes state-of-the-art Doppler radar technology in electrical communication with the battery and controller. The operator control panel includes a signal emitter positioned in front of the operator control panel."
10296000,2019,Unmanned vehicle interface device,"An unmanned vehicle interface device includes a wireless transceiver configured with a radiation pattern that covers a particular spatial region, and a controller coupled to the wireless transceiver. The controller is programmed to detect an unmanned vehicle within the particular spatial region using the wireless transceiver, upon detecting the unmanned vehicle, communicate with the unmanned vehicle using the wireless transceiver to override existing controls of the unmanned vehicle, and after overriding the existing controls, forcibly control the unmanned vehicle."
10360481,2019,Unconstrained event monitoring via a network of drones,"In one example, the present disclosure describes a device, computer-readable medium, and method for performing event monitoring in an unconstrained manner using a network of drones. For instance, in one example, a first video and a second video are obtained. The first video is captured by a first drone monitoring a first field of view of a scene, while the second video is captured by a second drone monitoring a second field of view of the scene. Both the first video and the second video are unlabeled. A deep learning technique is applied to the first video and the second video to learn a model of the scene. The model identifies a baseline for the scene, and the deep learning technique is unsupervised. The model is stored."
10386841,2019,Systems and methods for mitigating unusual behavior using unmanned mobile      machines,"Systems and methods for operating an Unmanned Mobile Machine (""UMM""). The methods comprise: detecting, by a Loss Prevention System (""LPS""), an unusual activity by at least one individual in a facility; communicating a signal from the loss prevention system to the UMM, in response to the detection of the unusual activity; transitioning an operational state of the UMM from a first state in which at least mitigation operations are disabled to a second state in which the mitigation operations are enabled, in response to the signal's reception at the UMM; and performing the mitigation operations by the UMM to visibly follow an individual associated with the unusual activity."
10467578,2019,Methods and systems for requesting and displaying UAV information,"Described herein are methods and systems that help facilitate the summoning and loading of a pickup and delivery unmanned aerial vehicle (UAV). In particular, a computing system may display a graphical interface including an interface feature that indicates UAV assignments. That computing system may receive a message including a UAV identifier that identifies a particular UAV assigned to a particular item based on a UAV-assignment request for the particular item. And the computing system may use the received UAV identifier as a basis for displaying, on the graphical interface, (i) a graphical identifier of the particular UAV assigned to the particular item based on the UAV-assignment request for the particular item and (ii) a graphical identifier of the particular item."
10317904,2019,Underwater leading drone system,"Systems and methods are provided for least one leading drone configured to move to a leading drone future location based on a future location of a base station. A set of base station future locations may form a base station path for the base station to traverse. Also, a set of leading drone future locations may form a leading drone path for the leading drone to traverse. The base station's future location may be anticipated from a prediction or a predetermination. The leading drone, navigating along the leading drone path, may collect sensor data and/or perform tasks. The leading drone may interact with sensor drones while traversing the leading drone path. Accordingly, the leading drone may move ahead of the base station in motion, as opposed to following or remaining with the base station."
10423158,2019,Multi-core processor with independently executing flight control programs,Described is a flight control computer that includes a multi-core processor. Independent flight control programs of the flight control computer are loaded onto and execute from each of the independent processor cores of the multi-core processor. Each flight control program receives an input and independently computes a core output state. The core output states are exchanged among flight control programs operating on the different processor cores and a flight control output for the flight control computer is determined based on the independently generated core output states.
10353401,2019,Detecting and following terrain height autonomously along a flight path,A distance from an aerial vehicle to a terrain feature located forward and lower with respect to the aerial vehicle is measured. A current orientation of the aerial vehicle with respect to a reference orientation is detected. At least the measured distance and the current orientation is utilized to determine a relative vertical difference between a vertical location of the aerial vehicle and a vertical location of the terrain feature. The determined vertical difference is utilized to automatically adjust a flight altitude of the aerial vehicle.
10472090,2019,Environmentally aware status LEDs for use in drones,"A lighting system for an unmanned autonomous vehicle (UAV) adapts to the environment around the UAV to ensure status notification lights are visible to an operator and/or abide by regulatory lighting requirements. A processor of the UAV may receive information from various sensors regarding environmental conditions and location of the UAV, and adjust a UAV lighting system to ensure visibility under the environmental conditions. Adjustments to the lighting system may include selection of light sources that are illuminated, the illumination intensity of particular light sources, the colors emitted by various light sources and other lighting configurations."
10347141,2019,System and method for transmitting obstacle alerts to aircraft from a      ground based database,"A method for providing obstacle alerts to an in-flight aircraft has been developed. First, parameters of an in-flight aircraft are transmitted to a ground based processor station. The station calculates an aircraft safety envelope based on these parameters. The station accesses the characteristics of obstacles stored in a terrain database and calculates an obstacle safety envelope. Finally, the station determines if the aircraft safety envelope conflicts with the obstacle safety envelope and generates an alert for the aircraft if a conflict exists."
10486788,2019,Surveillance drone including gas-filled container and propellers for      aerial mobility,"A surveillance drone is disclosed. The surveillance drone includes a gas-filled container and propellers for aerial mobility. The surveillance drone also includes an electronic surveillance sensing device positioned below the gas-filled container. The gas-filled container may be filled with a lighter than air gas such as, for example, helium."
10370120,2019,Launcher for an unmanned aircraft and methods of use thereof,"A launcher for an unmanned aircraft may comprise: a launch rail, a carriage, pair of pulley drivers, and a cable and pulley system. The pulley drivers may produce opposing pulley drive forces, which may be converted into a single launching force via the cable and pulley system for launching the carriage. The cable and pulley system may comprise: launch rail pulleys, pulley block pulleys, cam pulleys, drive cables, and one or more winches. Embodiments of the launcher may apply a constant force to the aircraft uniformly over the launch distance, such that the unmanned aircraft may be propelled within a relatively short distance by applying energy to the aircraft in the smallest period of time and without exceeding the aircraft's acceleration limits."
10370121,2019,Launcher for an unmanned aircraft,"A launcher for an unmanned aircraft may comprise: a launch rail, a carriage, pair of pulley drivers, and a cable and pulley system. The pulley drivers may produce opposing pulley drive forces, which may be converted into a single launching force via the cable and pulley system for launching the carriage. The cable and pulley system may comprise: launch rail pulleys, pulley block pulleys, cam pulleys, drive cables, and one or more winches. Embodiments of the launcher may apply a constant force to the aircraft uniformly over the launch distance, such that the unmanned aircraft may be propelled within a relatively short distance by applying energy to the aircraft in the smallest period of time and without exceeding the aircraft's acceleration limits."
10431103,2019,Three-dimensional network coverage modeling for UAVs,A coverage model is generated to forecast network coverage robustness for vertically layered -dimensional sections of airspace above an area. Network configuration data for multiple base stations of a wireless communication network located in an area are received. Environmental data that includes information on natural and manmade features in the area are received. The airspace above the area into a plurality of vertically layered -dimensional sections is segregated. A coverage model is generated based at least on the network configuration data and the environmental data for predicting network coverage of the wireless communication network in the -dimensional sections in the airspace above the area.
10450091,2019,"Package acceptance, guidance, and refuel system for drone technology",Some embodiments described herein relate to a drone landing platform. One or more sensors coupled to the drone landing platform can detect local conditions in the vicinity of the drone landing platform. A communications system can be operable to transmit information related local conditions to a drone.
10455187,2019,.degree. Camera system,"A .degree. camera system that eliminates problems associated with capturing real-time encounters between first responders, i.e., law enforcement personnel (such as police officers) and civilians such that all individuals involved in the encounter can be held accountable for their actions, wherein multiple cameras are provided, e.g., two to three cameras, consisting of cameras that acquire images in a .degree. range, as opposed to conventional cameras that shoot up to a range of .degree., such that questions about sequence of events and their circumstances are eliminated."
10338609,2019,Authorizing drone access to fulfillment centers,"Systems and methods for authorizing drones with access to airborne fulfillment centers (AFCs) and other warehouse facilities are described. For example, the systems and methods perform multiple authentication processes, including a physical authentication process and a virtual or electronic authentication process, when determining whether a drone is authorized to access an AFC. Once authorized, the drone may access the AFC to pick up and/or deliver packages or other products, to recharge, to seek repairs, to be housed, and so on."
10427785,2019,Power harvesting drone,"Various systems and methods for providing and deploying a power harvesting drone are described herein. A power harvesting drone includes a motor assembly; an energy replenishment coupler; a processor communicatively coupled to the energy replenishment coupler; and a memory storing instructions, which when executed by the processor cause the processor to: operate the power harvesting drone to navigate a predetermined path; determine that a power supply used to operate the power harvesting drone is below a threshold of remaining power; identify an opportunistic energy source; and deviate from the predetermined path to replenish at least a portion of the power supply from the opportunistic energy source using the energy replenishment coupler onboard the power harvesting drone."
10465840,2019,Calibration for image stabilization mechanism,"The disclosure describes systems and methods for calibrating an image stabilization mechanism. One method includes a control system sending a command to thermally condition one or more sensors to a predetermined temperature. During thermal conditioning to the predetermined temperature, the control system sends a command to drive one or more motors of the image stabilization mechanism to cause movement of an imaging device coupled to the image stabilization mechanism. After thermal conditioning to the predetermined temperature, the control system sends a command to stop driving the one or more motors of the image stabilization mechanism to stop movement of the imaging device coupled to the image stabilization mechanism. After stopping the driving of the one or more motors, the control system sends a command to calibrate the one or more sensors."
10372143,2019,Automated air traffic control of unmanned air vehicles,"A method and system for automated air traffic management of unmanned vehicles that assures safety and continuous flow, even for vehicles of wide-ranging capabilities. Some embodiments include onboard equipment that distributes the burden of management across all the vehicles in a given airspace so that autonomous cooperation between vehicles creates useful group-level behavior. Vehicles carry definitions of rules of interaction on shared flyways. In conjunction with a means of exchanging location and velocity information with close neighbors, onboard algorithms calculate complementary navigation vectors that inform each vehicle's autopilot of a cooperative trajectory. The collective result of individual, autonomous decisions is cooperation at a group scale that manages traffic features such as density and spacing without the need for a ground-based communication infrastructure."
10352662,2019,Unmanned aerial vehicle capture apparatus,"An unmanned aerial vehicle capture apparatus adaptable to a slingshot with a sling, including a launch handle with handle with a flat surface and attachment wings with apertures, a launch container having nodules fitting into wing apertures, such that sling of slingshot is sandwiched between launch container and launch handle, and an entanglement apparatus including a plurality of solid objects connected to a line."
10439293,2019,Antenna systems using aircraft propellers,"In one embodiment, a system includes an aircraft body and a propeller coupled to the aircraft body. The propeller includes a plurality of blades forming a rearward-facing curvature with respect to an axis running longitudinally with the aircraft body. The system further includes a surface coupled to a first blade of the propeller that is operable to reflect radio frequency (RF) waves."
10519773,2019,Quick release rotor attachment systems and methods,"Provided herein is a rotor attachment assembly for an aircraft. A rotor attachment assembly includes a connecting assembly associated with the aircraft and a rotor assembly configured to be connected to the connecting assembly. The rotor assembly includes a plurality of fins configured to fit a respective plurality of cut-outs of the connecting assembly, a hollow section configured to accommodate at least a part of a pin of the connecting assembly so as to center the rotor assembly relative to the connecting assembly, and a spring configured to expand to allow the fins to pass and to close to retain the fins when the rotor assembly is connected to the connecting assembly."
10329017,2019,System and method for integrating flight path and site operating data,"The present approach relates to the inspection of assets, such as assets having parts that move during operation. As discussed herein, operational data for the asset may be incorporated into planning or adapting the flight plan and/or operational commands may be issued to asset in accordance with the flight plan to facilitate acquisition of the inspection data."
10337863,2019,Survey system,"A survey system includes a camera provided on a UAV and taking a plurality of images for photogrammetry. A surveying portion tracking the camera and continuously determining a position of the camera and a relative photographing position calculation portion calculates a relative photographing position of each image based on the plurality of images taken by the camera, and a traveling path calculation portion calculates a traveling path of the UAV from a survey result obtained by the surveying portion. A photogrammetry analysis portion associating a point group of the relative photographing positions calculated by the relative photographing position calculation portion with a flight path calculated by the flight path calculation portion, and generating data for photogrammetry."
10330571,2019,Air sampling system,"An atmosphere sampling system includes: an unmanned rotary-wing aircraft platform including: an airframe capable of lifting a selected payload mass; at least one motorized rotor; and, a flight control system including an on-board controller; an atmosphere sampling unit having a total mass no greater than the selected payload mass, and including: a blower preferably having backward-facing blades, an inlet structure to draw in air to be sampled, and an outlet to discharge air after sampling; a plurality of sample containers; and, an indexing mechanism to move selected sample containers, one at a time, into contact with the inlet structure so that samples may be collected; and, a power supply with sufficient capacity to operate the motorized rotor(s), the onboard portion of the flight controller, the blower, and the indexing system."
10435156,2019,Transport apparatus,"An airworthy, unmanned transport apparatus () has a payload container () for at least one consignment (), wherein the transport apparatus () has on its underside () at least two latching arms () which are arranged opposite one another and are each subjected to a spring force and by way of which the payload container () is able to be latched onto the transport apparatus () such that, as a result of the latching arms () being pressed in, the payload container () is releasable from the transport apparatus ()."
10507917,2019,Apparatuses and methods for gesture-controlled unmanned aerial vehicles,"Systems, apparatuses, and methods are provided herein for unmanned aerial vehicle (UAV) control. A system for UAV control comprises a flight control system of a UAV, an image sensor on the UAV, an aircraft marshaling signal database, and a control circuit coupled to the flight control system, the image sensor, and the aircraft marshaling signal database. The control circuit being configured to: detect, with the image sensor, a gesture from a ground crew member, verify that the ground crew member is an authorized controller of the UAV, compare the gesture with marshaling signals in the aircraft marshaling signal database to determine a corresponding marshaling signal, determine a flight command based on the corresponding marshaling signal, and execute the flight command with the flight control system of the UAV."
10384782,2019,Airborne payload control system,"A method for an airborne payload system includes receiving, from a sensor on a payload line, information about the payload line, wherein the payload line comprises a first end wound about a main reel of a winch system and a second end configured to couple to a payload. The method further includes providing instructions, based on the received information, to the unmanned aircraft and the winch system in order to control a position of the second end of the payload line."
10468545,2019,Airfoil body including a moveable section of an outer surface carrying an      array of transducer elements,"An airfoil body for an aircraft extending from an inner end to an outer end, between a leading edge and a trailing edge and having a pressure surface and a suction surface, the airfoil body having an outer surface and an inner support structure, the outer surface including a fixed skin section and a movable skin section, wherein the movable skin section comprises a first portion including an array of transducer elements, and the airfoil body including an actuator for moving the movable skin section to selectively position the transducer elements on the outer surface."
10371812,2019,Ultra-wideband radar altimeter,A system can include an unmanned aerial vehicle and an altimeter disposed on the unmanned aerial vehicle. The altimeter can include an ultra-wideband radar antenna disposed orthogonally to a plane of straight and level flight of the unmanned aerial vehicle and having an omnidirectional azimuthal beam pattern orthogonal to the plane of straight and level flight of the unmanned aerial vehicle. The altimeter can be configured to determine an altitude of the unmanned aerial vehicle above a target surface based on time of flight of radar pulses between the ultra-wideband radar antenna and the target surface.
10373483,2019,Electronic device for controlling unmanned aerial vehicle and method of      operating the same,"A system, devices and method are disclosed herein. The system may include a network interface, a memory, the two devices and a processor, which implements the method. The method may include receiving by a first device a location of a second device through the network interface, retrieving by the second device a plurality of media related to the received location, transmitting by the second device the plurality of media to the first device through the network interface, in response to receiving a selection of one of the plurality of media, transmit, through the network interface, transmitting by the first device control information for controlling a particular UAV selected from the plurality of UAVs based on corresponding with the selected one of the plurality of media to the second device."
10264906,2019,Package delivery securement device,A package securement device includes a containment device in the form of either a bag or a box for receiving packages. The containment device includes an opening allowing for removal and insertion of packages. Access may be given to the interior of the containment device through an electronic device with a credential receiver configured to receive a credential input by a user. A communication module with a wireless transmitter connected to the electronic device transmits and receive a wireless communication regarding a status of the containment bag. A remote user interface may be used to monitor and control access to the containment device.
10397495,2019,Self-contained mobile sensor calibration structure,"A mobile calibration room may be used for calibrating one or more sensors used on unmanned aerial vehicles (UAVs). A system can include folding or collapsible walls to enable the system to be moved between a stowed position and a deployed position. In the deployed position, the system can comprise a calibration room including one or more D or D targets used to calibrate one or more sensors (e.g., cameras) on a UAV. The system can include a turntable to rotate the UAV about a first axis during calibration. The system can also include a cradle to rotate the UAV around, or translate the UAV along, a second axis. The turntable can include a frame to rotate the UAV around a third axis during calibration. The mobile calibration room can be coupled to a vehicle to enable the mobile calibration room to be moved between locations."
10435143,2019,Unmanned aerial vehicle with ports configured to receive swappable      components,"A configurable unmanned aerial vehicle (UAV) may include swappable components that may be selectable to configure a customized UAV just prior to deployment of the UAV that is configured to deliver a package to a destination. The UAV may include a plurality of ports that may accept swappable components. The ports may be coupled to a logic board to enable control of the swappable components. The ports and swappable components may enable quick replacement of a malfunctioning components, such as an image sensor, which may avoid subjecting a UAV to significant downtime for service. The malfunctioning component may then be serviced after the UAV is readied for a subsequent flight or deployed on a subsequent flight."
