PatentNum,Date,Title,Text
5106641,1992,Apparatus and method for waterless rotary cleaning and peeling food      products and the like,"Apparatus for cleaning and peeling food products, such as fruits and vegetables, without the use of water, comprises a stationary housing in which a motor-driven brush cage is rotatably mounted. The cage comprises a plurality of cylindrical roller brushes radially arranged about a generally horizontal (but slightly downward slope) axis to define a generally cylindrical product-processing chamber. A rotatable product inlet tube at the chamber inlet end directs the product into the product chamber. A motor rotatably drives the inlet tube and the cage in one direction and, through a stationary ring gear and pinion gears on the brushes, causes each brush to rotate in the opposite direction. The inlet tube has vanes inside which impart initial rotary motion to the product entering the chamber. Product accumulating in the chamber forms a single layer against the wall of the chamber as it is advanced therethrough, making contact with substantially all the rotating brushes which effect cleaning and peeling. Waste materials are ejected between adjacent rollers into the housing and are expelled through a waste opening in the bottom of the housing, whereas the finished product exits the outlet end of the chamber. No water is used in processing the product, but the interior of the housing can be flushed with water to remove waste therefrom."
5169076,1992,Crushing tool,"A crusher comprises a housing defining a crushing chamber for restraining an object to be crushed and a plunger for applying force on the object to be crushed when the plunger is actuated by a handle. The handle is mounted on the housing for pivotal movement about a first floating pivot in a first pivotal direction which actuates a first engaging element to move the plunger in a first direction to crush the object in the crushing chamber. The plunger is locked against resilient return in a second direction by a second engaging element. Further pivotal movement of the handle about a second floating pivot in a second pivotal direction actuates the disengagement of the second engaging element, causing the return of the plunger."
5092231,1992,Nut cracker,"A nut cracker is designed to accommodate virtually any size nut and provide the same degree of cracking stroke with the same mechanical advantage irrespective of nut size, with only a simple thumb-screw adjustment of a cam."
5115733,1992,Nut shelling machine,"A nut cracking machine constructed to crack nuts of different size in a continuous operation is provided, the machine having first and second disks that are spaced apart with opposed tapered faces forming a narrowing gap therebetween, the first disk being rotated on a first axis and the second disk being rotated together with the first disk on a second axis slightly skewed from the first axis such that the face of one disk is oblique to the face of the other disk and when rotated together, the gap between the faces of the disks has a wide sector and a narrow sector. The machine includes a feed mechanism to feed nuts of different size to the space between the disks where the space is widest, the nuts advancing between the tapered faces until the nuts are engaged by the disks and are then transported to where the gap narrows, the disks compressing the nuts therebetween and cracking the shells."
5174026,1992,Nutcracker with compartmented receptacle,"A nutcracking apparatus includes a nutcracker and a compartmented receptacle. The receptacle if formed having side walls, end walls and a floor, with a support wall dividing the receptacle into a nut compartment and a smaller shell compartment. A support platform is mounted to the support wall and includes an overhang portion into the nut compartment to provide an adequate base for absorbing the force applied for cracking nuts. A cracking pad is mounted on the support platform which includes a recess for receiving and supporting a nut to be cracked. A cracking lever arm is pivotally mounted to the support platform and includes a notch aligned with the recess for engaging a nut between the cracking pad and the lever arm. Also supported on the support platform is an end containment wall, a side containment wall and an opposite shell-directing wall for controlling shell fragments during the cracking process. The shell-directing wall is longer than the side containment wall and is disposed between the nutcracking location and the nut compartment so that shell fragments are directed away from the nut compartment and into the shell compartment. The nutcracking apparatus of the present invention is particularly usable by persons with impairment of hand motor skills."
5097597,1992,Spiral nutcracker/grinder,"A tool for the exertion of firm, well-modulated, compressional and shear force, ideally suited to the removal of nutshells by hand. An inclined surface moves alongside another surface, creating a V-shaped gap. Such movement will cause materials to be gripped, rolled, and crushed. This pair of surfaces is curved end-to-end around a central axis so that one becomes a circular cylinder, while the other assumes the form of a spiral curve, either around or within the first. One part rotates in relation to the other upon the central axis. The rotary-drum embodiment comprises a spiral curve (a), the ends joined by a convex arc (a), the resulting shape extended to form a cylinder. A web () spans one end of the cylinder to form a cup (). The web serves to retain materials () being worked (such as edible nuts), as well as to support a central spindle () upon which a drum (a) is turned by means of a key-shaped handle (). The opposing surfaces ( and ) of the spiral and the drum are textured to hold the material more firmly as it is worked."
4996917,1991,Apparatus for splitting closed shell pistachio nuts,"There is provided an apparatus for splitting closed pistachio nuts in a controlled manner such that the longitudinal sutures of the nuts will be cracked open. The apparatus includes a cylindrical housing wih a mandrel mounted for rotation therein to provide an annulus into which nuts can be introduced. According to various features of the apparatus, the pistachio nuts are rotated, oriented and then split along their sutures in the annulus and subsequently discharged through an opening in the housing. There is also provided a continuous process of treating closed shell pistachio nuts which includes the step of removing the denser foreign particles from the closed shell nuts by flotation; and a soaking step so that the shells of the unopened pistachio nuts will be saturated with water to provide a degree of shell flexibility such that when pressure is applied to the suture of the shell to effect splitting, the shell will flex rather than crack. The shells are subsequently surface dried and then introduced to a splitting operation of the type carried out by the apparatus previously described."
5052107,1991,Chestnut cutter,"The present invention, a hand held Chestnut Cutter which is adaptable for all sizes of the chestnuts. This cutter is similar in shape and system to a hand held garlic press or nut cracker. Nut cutter is comprised of a pair of levers which are pivotally joined together at their front ends, or center by a bolt or pin. The upper lever carries a cutting blade and the lower lever has a cavity for receiving the chestnut and has opening at the bottom for tail of chestnut. To cut the chestnut, place the chestnut in the lower lever ring, and push down the upper lever blade towards the chestnut and it will cut the top of the shell."
4993155,1991,Frustumic press,"A gripping device with a plurality of rods, pivotably engaged to at least two plates. As the plates are rotated in opposite directions, the distance between rods is changed. One specific embodiment of the invention functions as a pecan cracker. A pecan placed within the perimeter of the rods, between the plates, will, upon sufficient rotation be grasped by the closing rods. Upon sufficient farther rotation, the pecan shell will crack. Control over the force applied is usually sufficient to properly crack the shell without breaking the meat of the pecan."
5070617,1991,Hand cracker for nuts,"A hand cracker for nuts, particularly thick shelled macadamia nuts, the cracker having a receptacle with a bottom and a side wall for receiving a nut to be cracked with an off-center cracking shaft with wedge blades arranged circumferentially around the shaft and a crank device to rotate the shaft and wedge the nut between the wedge blades of the shaft and the wall of the receptacle wherein the nut is cracked by the force of the wedge action of the wedge blades."
5012580,1991,Macadamia nutcracker employing sliding force arm driven by lever with      fixed end and floating intermediate pivots,"A nutcracker for macadamia or other hard nuts () comprises an elongated slide bar () having an anvil jaw () attached to a working end thereof, a parallel elongated arm () having a mating jaw () attached to a working end thereof, and a hand lever () which has a pair of pivots (B, ) at one end thereof. The pivots on the hand lever are attached to force-applying ends of the arm () and bar (), respectively, which are opposite to their working ends. The jaw on the bar has a portion () which extends around the bar so that the arm is held and will be forced to move only in a direction which is generally parallel to the bar. The anvil jaw on the bar is adjustable in position and is urged to the jaw on the arm by a spring (). The parts are shaped and the pivots are positioned such that rotation of the hand lever from an open position where it makes a wide angle with the arm and bar to a position where it makes a narrow angle causes the arm to move parallel to the bar with tremendously multiplied force, which actually continually increases as the angle narrows. The device can be post mounted (FIG. ), portable (FIG. ), bowl mounted (FIG. ), or surface mounted."
5076158,1991,Nutcracker apparatus,"An apparatus wherein a platform mounts an electric drive for selective use and cooperation with a manual crank to rotate a drum supporting shaft to rotate a drum in cooperation with a chute, wherein the chute includes a convex grinding surface to receive members therethrough to grind such members in cooperation with a multi-lobed drum. The drum lobes are optionally provided for selective replacement utilizing lobes of a multi-ribbed construction in cooperation with an initial and primary shell cracking rib."
4964215,1990,Apparatus for cracking a melon seed,An apparatus for cracking the hull of a melon seed. The apparatus includes a flat plate and a pair of cracking members pivoted to the flat plate. A protrusion projects from the surface at which the cracking members are located. The cracking members have two clamping edges which face each other and are adapted to clamp the tapered end of the melon seed to be cracked while the round end of the melon seed abuts the protrusion by moving the cracking members toward each other. The apparatus is provided with two spring members for urging the cracking members to move away from each other to a position at which the melon seed may be released.
4909140,1990,Apparatus for splitting closed shell pistachio nuts,"There is provided an apparatus for splitting closed pistachio nuts in a controlled manner such that the longitudinal sutures of the nuts will be cracked open. The apparatus includes a cylindrical housing with a mandrel mounted for rotation therein to provide an annulus into which nuts can be introduced. According to various features of the apparatus, the pistachio nuts are rotated, oriented and then split along their sutures in the annulus and subsequently discharged through an opening in the housing. There is also provided a continuous process of treating closed shell pistachio nuts which includes the step of removing the denser foreign particles from the closed shell nuts by flotation; and a soaking step so that the shells of the unopened pistachio nuts will be saturated with water to provide a degree of shell flexibility such that when pressure is applied to the suture of the shell to effect splitting, the shell will flex rather than crack. The shells are subsequently surface dried and then introduced to a splitting operation of the type carried out by the apparatus previously described."
4907840,1990,"Combined hassock, nutcracker and disposal unit","A combination hassock, nutcracker and disposal kit is disclosed and includes a container having an open and a closed end with a cushioned removable top serving to close the open end. A nutcracker is attached to a part-circular shelf and a pliable shield serves to prevent shell frgments from being expelled from container during a nut cracking procedure. A plurality of screws extend transversely through the sidewall of container to engage the arcurate portion of shelf for retention thereof within container . A removable tray is positioned on shelf and serves as a storage area for uncracked nuts, condiments, etc. Discarded shell fragments may be swept or scraped off shelf into lower compartment of container for retention therein until it is convenient to dispose of them. Cushioned removable top , shelf and container are each provided with a decorative vinyl coating for aesthetic purposes. One or more handles assist in moving hassock to a desired location and also assist in up-ending container when it is desired to empty the contents therein for disposal. One or more strapes provide a snap-on connection to releasably secure removable top to container ."
4961947,1990,Method for splitting closed shell pistachio nuts,"There is provided an apparatus for splitting closed pistachio nuts in a controlled manner such that the longitudinal sutures of the nuts will be cracked open. The apparatus includes a cylindrical housing with a mandrel mounted for rotation therein to provide an annulus into which nuts can be introduced. According to various features of the apparatus, the pistachio nuts are rotated, oriented and then split along their sutures in the annulus and subsequently discharged through an opening in the housing. There is also provided a continuous process of treating closed shell pistachio nuts which includes the step of removing the denser foreign particles from the closed shell nuts by flotation; and a soaking step so that the shells of the unopened pistachio nuts will be saturated with water to provide a degree of shell flexibility such that when pressure is applied to the suture of the shell to effect splitting, the shell will flex rather than crack. The shells are subsequently surface dried and then introduced to a splitting operation of the type carried out by the apparatus previously described."
4980188,1990,Method for splitting closed shell pistachio nuts,"There is provided an apparatus for splitting closed pistachio nuts in a controlled manner such that the longitudinal sutures of the nuts will be cracked open. The apparatus includes a cylindrical housing with a mandrel mounted for rotation therein to provide an annulus into which nuts can be introduced. According to various features of the apparatus, the pistachio nuts are rotated, oriented and then split along their sutures in the annulus and subsequently discharged through an opening in the housing. There is also provided a continuous process of treating closed shell pistachio nuts which includes the step of removing the denser foreign particles from the closed shell nuts by flotation; and a soaking step so that the shells of the unopened pistachio nuts will be saturated with water to provide a degree of shell flexibility such that when pressure is applied to the suture of the shell to effect splitting, the shell will flex rather than crack. The shells are subsequently surface dried and then introduced to a splitting operation of the type carried out by the apparatus previously described."
4944091,1990,Nut splitting device,A manually operated nutcracking device with a threaded member for urging carrier and a wedge thereon into nut engagement to split the nut. A base includes a pair of guides and a nut supporting member. The carrier includes plate components coupled to the wedge in a detachable manner. The plate components are recessed to engage the inner edges of the pair of guides. A foot on the threaded member imparts travel to the carrier.
4928590,1990,Nutcracker,"Disclosed is a nutcracker comprising at least one rotary disk with sharp teeth on its circumference blade, and a stator plate with sharp teeth on its curved blade, said stator plate being positioned with its curved blade in confronting relation with the rotary disk blade, leaving the gap between the curved blade and the disk blade, setting narrower downstream."
4959236,1990,Process for removing pellicle from nut meats,"The present invention provides a novel process for removing the pellicle from nut kernels and a blanching composition for use in the treatment of nuts. More particularly, the process of the invention comprises the steps of: (a) immersing nut kernels in a composition comprising a mixture of a vegetable oil and a wetting agent in a solution of water and, optionally, a sugar, at ambient temperature to soften and loosen the pellicle; (b) removing the nut kernels from the composition and draining the nut kernels; (c) exposing the nut kernels to ambient temperature water to remove the pellicle; and (d) separating the nut kernels from the pellicle."
4944219,1990,Torsion leverage nutcracker,A nutcracker includes upper and lower endplates and a plurality of rod members loosely interfitted with apertures in the endplates. Adjacent ones of the rod members interfitted to one of the endplates are widely spaced to admit nuts into a nut envelope defined by the rod members. Relative rotation of the endplates enables the cracking of the nut within the nut envelope.
4819331,1989,Apparatus for cracking the husks of nuts,"Disclosed is an apparatus for cracking the husks of nuts comprising a cylindrical rotor having a plurality of cracking projections on its circumference, a semicircular suspension stator having a plurality of cracking projections on its inner surface, the stator being positioned against a corresponding sector of the cylindrical rotor with a downward decreasing gap left between the stator and the rotor, and a hopper with an opening at the bottom for dispensing nuts to the gap between the stator and the rotor. The nutcracker according to the present invention permits simultaneous cracking of nuts of different sizes at an increased efficiency."
4848220,1989,Electric powered nut cracker,An electric powered portable nutcracker is provided that includes an actuator for forcing a piston to move in a direction toward a stationary jaw to crack a nut so that the broken shells can fall into a compartment in the base. The nutcracker can be structured so that it will separate the nut from the cracked shells into two different segments of the compartment in the base.
4843715,1989,Lever actuated nutcracker,"A nutcracking apparatus having a base and a member attached at the bottom thereof to the front and top portions of the base and extending upwardly therefrom. A first nut contacting blade is attached to the one side of the member. An elongated plunger has a second nut contacting blade attached to one end thereof and guide structure is provided for reciprocally mounting the plunger to the base to cause the plunger to stay in the same path during reciprocation between a first position and a second position for cracking the nut. A handle is pivotally attached at one end thereof to the other end of the plunger along the first axis and a cantilever structure is rigidly attached at one end thereof to one end of the handle and extends in one direction away from the first axis. A link member is pivotally attached at one end thereof along a second axis to the other end of the cantilever and at the other end thereof to a top portion of the guide structure, whereby pivotal movement of the handle from a first position thereof to a second position thereof causes a corresponding movement of the plunger from the first to the second position thereof, thereby opening a nut which has been placed between the blades."
4838155,1989,Nutcracker apparatus,"The nutcracker apparatus includes a frame on which there is provided a front and a rear head assembly that each has a head which is resiliently urged toward the other but is limited in such movement by a knife at least in part located in a slot in the head. Each knife is mounted on a rod, the rear rod being movable toward the front rod to initially clamp the nut and as the movement of one head toward the other is limited by the uncracked nut, the rear knife continues to move toward the front knife to crack and/or split the nut. In one embodiment the rear knife is mounted by the rear rod which is moved forwardly by a pivotal handle moving binder members into binding engagement against the rear rod. In the second embodiment the rear rod is a piston rod of a piston cylinder combination that is operated automatically to crack a nut as the nut is dropped between the heads."
4805527,1989,Shell-cracking apparatus for hard-shell coated seeds,"Disclosed is a shell-cracking apparatus for hard-shell coated seeds including a hopper in which the seeds of pine nuts are put. When a seed-receiving plate is vibrated by driving a motor in this state, the seeds enter the grooves of that plate. Thereafter, the seeds are guided downwards into an outer cylindrical member via a cylindrical seed-discharging member into which they have dropped from said plate. At, or at around, this time, a cock of an air injection pipe is opened. A compressed air is injected from a small air injection bore of an air injection pipe supporting plug member into the outer cylindrical member. The seeds are thereby quickly forced into a funnel portion of a seed ejection pipe supporting plug member. Then, while the seeds pass through the seed ejection pipe, which is slightly larger in diameter than the longitudinal sizes of the seeds, the seeds fly with their pointed ends toward the advancing direction of the seeds, until they violently collide against the central holes formed in a pad plate, perhaps because the air stream is greater in speed around the center of the pipe than on the inner peripheral surfaces of the pipe."
4831733,1989,Solenoid type nutcracker,"A piston type nutcracker with two movable jaws. A connecting rod which is threaded and atached to piston jaw and is adjustable to adapt to different size nuts. The two movable jaws move in a horizontal position until the jaws and nut enter the chamber, thereby enclosing the nut so there is no scattered shell or shell dust when nut is cracked. The solenoid is to be connected to a source of electric power and may be energized by a switch. A nut support member has a through opening which is between the jaw members in their spaced position to crack a nut and for movement to discharge a nut into a container disposed below the jaw members after the shell cracking is completed."
4768693,1988,Canister opener,"A hand-operated canister opener tool, and method, for opening a frangible, plastic-walled, hollow canister (such as one containing a cryptographic, secret, military code) having two pivotally connected elements carrying a canister piercing member for piercing the canister to examine its contents before discard, and a canister receiving member surrounding the canister for safety during piercing for preventing ejection of shrapnel-like, sharp, plastic chips likely to cause bodily injury."
4773323,1988,Device for shelling nuts,"A process for shelling nuts, particularly pistachio nuts, includes the step of slowly and continuously compressing the nuts in the longitudinal direction and not increasing the compression at the moment when the shells break. This compression can preferably be effected in the longitudinal direction with the aid of two rotating disks arranged to be slightly inclined relative to each other."
4793248,1988,Nut shelling machine,"A nut shelling machine in which a rotary drive mechanism operates a rotary feed mechanism and a rotary shelling mechanism, the shelling mechanism having a frame with four shafts arranged in spaced, side by side, upper and lower pairs, the shafts having surface lobes and indentions for enlarging and contracting the effective space between the upper pair and lower pair of shaft for accepting and trapping a nut between the pair of upper shafts and lower shafts, where it is shelled by a shafting implement before the shell and nut passes between the pair of lower shafts."
4787307,1988,Nutcracker,"A nutcracker, mounted on a base, grips a nut to be cracked between a movable piston and an adjustable anvil. The user sets the optimum cracking distance initially by lining up an index marker located on the piston and adjusting the anvil to firmly hold the opposite end of the nut. Thereafter, the user need only move the lever handle to its up position and insert the nut--no further adjustment of the anvil is necessary for similar sized nuts. The user then moves the piston a limited distance by activating the lever handle connected to the piston through a toggle joint, or by some other limited-movement arrangement. This limited movement enables the inventive nutcracker to crack the nutshell without damaging the meat inside."
4742686,1988,Process for increasing tree nut shelling efficiency,A process for increasing tree unit shelling efficiency includes a means of temporarily hardening the kernels of unshelled nuts to increase the efficiency of conventional nut hulling and/or shelling means. Quick freezing is used to sufficiently lower the temperature of the kernels of unshelled nuts to freeze the liquid matter contained in the kernels with minimal ice crystal formation. A higher percentage of nut kernels remain intact during hulling and/or shelling. The hulls and/or shells of the nuts remain substantially unaffected by quick freezing.
4738860,1988,Process for removing skins from shelled walnuts,"The method and apparatus for removing the skins of shelled walnuts generally involves confining the shelled walnuts in a containment area, spraying the walnuts with water under sufficient pressure to remove the skins without breaking the nuts, removing excess water from the skinned walnuts and skins, and separating the walnuts from the skins. The apparatus generally includes one or more nets for confining the shelled walnuts in a containment area, one or more spray nozzles directed at the walnuts, and one or more pumps providing water under pressure to the nozzles."
4785729,1988,"Produce peeling machine, particularly for shelling nuts","The invention concerns a machine for treating produce for peeling it, in particular a nut-husking machine. This machine comprises a tank () with a cylindrical wall, a rotary disk () dotted with a plurality of teeth () projecting above the disk by an adjustable height, means (-) for driving the disk into rotation, a sliding gate () to recover the processed produce, means for evacuating the wastes and liquid that include a passage ( ) on the disk circumference, a ring () in this passage and a bottom () associated with a spout (), and means distributing the liquid which include a distributor () fixed to the center of the disk () in order to eject the liquid at the disk in the centrifugal direction."
4643086,1987,Apparatus for the mechanical treatment of food product,An oscillating deck for treatment of a product such as peanuts is mounted on a main frame by air mounts. The deck is driven in linear oscillation by a pair of vibration motors. The deck supports a cascade of conveying surfaces which deliver the product to treatment stages such as rollers and debris removal devices; the treatment stages being mounted independently of the deck.
4665814,1987,Impacting nut cracker,"An impacting nut cracker which utilizes an impacting plunger activated by a compression spring or electrical solenoid to deliver a sharp blow to an aligned adjustable anvil to provide a stroke of measured distance to a nut confined against a tailstock anvil, the position of which is determined by use of a sector gear and gear rack. A slidable and transparent guard over the impact area prevents excessive dispersion of the fractured shell. A concavity in the tailstock anvil and in the adjustable anvil causes a circular edge to engage each end of the nut to cause circular fractures beneficial in achieving greater uniformity in the fracture pattern of the shell."
4641430,1987,Nut splitter,"A nut splitter is shown which includes a base for supporting the splitter upon a planar surface. A jaw having a cutting wheel rotatably mounted thereon is pivotally mounted on the base and is movable between an open position allowing placement of a nut on the base and a closed position in which the cutting wheel of the jaw contacts a nut. A lever arm has a pivot end which is pivotally attached to the jaw and an oppositely extending length which terminates in a free end which forms a handle for applying force to the jaw to move the jaw between the open and closed positions. An elongate bar is pivotally attached at one end to a point intermediate the pivot end and free end of the lever arm and has an opposite end which abuts a stop on the base, whereby the bar serves as a fulcrum point for the lever arm in applying force to the jaw."
4690048,1987,Nutcracker,"A nutcraker comprises a pair of relatively rotatable discs (manually or motor operated) defining a space in which a nut to be cracked is directed by an upper intake chute and from which the cracked shell and freed nutmeat are directed by a lower discharge chute. The rotatable disc comprises nut-receiving recesses and projections for pushing the nut. The stationary disc comprises space-restricting components, such as a sloped surface or groove and a tapered wall, which define a space which gradually decreases in width and height. As the nut is moved through this space its shell is cracked and the nutmeat freed. Nutcrackers designed to process nuts of different sizes can be ganged together and driven by a common power source. In some embodiments the nut-receiving chamber contains components which automatically adjust to the size of a nut placed therein and releasably lock into such position. In another embodiment the two discs define several spaces of different sizes."
4699049,1987,Seed processor,"Cottonseed processing system includes a huller/separator combination. The huller assembly has a pair of counter-rotating, toothed rollers for shearing the seed hulls, with the shearing surfaces provided by removable segmented plates. The separator assembly is provided by a vertically disposed, angularly stepped, air duct with upwardly directed air flow separating the seed hulls from the seed meat products. A paddle wheel feeder assembly functions as an air lock between the huller assembly housing and the air duct."
4614034,1986,Compression-producing tool,"A tool for applying compression, e.g., a nutcracker, having a hinged pair of lever arms pin connected to a common housing. The housing contains a stopping device designed to provide a fixed crushing rotation movement to crush the nutshell without crushing the nutmeat. Furthermore, when a nut or other workpiece is not inserted in the tool, the lever arms are free to move, without restraint, making insertion of the nut a convenient and random action. From the standpoint of the user, the nutcracker will look like and operate exactly like the majority of nutcrackers in use today. The major difference is the stopping action, which will prevent damage to the nutmeat and allow less fragmented crushing of the nut shell."
4603624,1986,Motorized nutcracker,A nutcracker includes a frame having a jaw member mounted thereon and connected to a threaded support portion for movement relative to said frame to adjust for the size of nuts being cracked. A second jaw member is mounted juxtaposed to the first jaw member and is pivotally supported on said frame for oscillating movement by a rotating cam. A nut support member has a trough portion which is disposed below and between the jaw members in their minimum spaced position to crush a nut for supporting the nut for engagement by the jaw members and for movement to discharge a nut into a container disposed below the jaw members after the shell cracking or crushing cycle is completed.
4614033,1986,Nut mill,"A nut mill for cracking the shells of nuts to permit easy removal of the nut meats from the nuts, including a frame mounting a rotatable, substantially cylindrical, multi-sided breaker, and a cracking plate positioned in relation to the breaker to receive a nut therebetween, which, when the breaker is rotated, the nut is compressed and cracked. The cracking apparatus is mounted in a housing which includes a hopper for feeding whole nuts through the cracking apparatus, and a drawer bin for receiving the cracked nuts."
4574691,1986,Nutcracker,"A nutcracker, comprising a tubular anvil with an annular end wall having a series of axial projections and recesses, for receiving an end portion of a nut thereagainst, a blade-like member with a narrow blade-like edge facing the anvil for engagement with the other end of the nut, and a lever or other member for moving said blade-like member toward said anvil with a nut between them."
4612854,1986,Nutcracker apparatus,A nutcracker having a horizontal base and a horizontal lower cracking plate removably positioned on the base. An upper cracking plate is horizontally disposed above the lower cracking plate and slidably engaged on an upper frame for supporting the upper cracking plate above the lower cracking plate and allowing vertical and horizontal movement of the upper cracking plate relative to the base and lower cracking plate.
4598475,1986,Nutcracker with automatic adjustment means,"A nutcracker () is disclosed which is characterized by an automatic adjustment to differing-sized nuts during the cracking motion. Nutcracker () includes a base (), an upright support () carried by base () and a slide bar () mounted for limited sliding movement on upright support (). A nut-cracking head () is pivotally mounted for sliding movement on slide bar () and a handle () is carried by base () to move the slide bar () back and forth along its direction of travel. A rack () is mounted on the slide bar () and a tooth () is carried by head () and positioned to pivot towards and engage rack () at a point thereon dependent on the size of the nut as the handle moves head () into engagement with the nut to arrest the free movement of the head and cause the head () to move in unison with handle () as handle () continues to move into nut-cracking position. Accordingly, the nut itself provides the means for adjusting head () to the proper position to crack successive, differing-sized nuts."
4608007,1986,Oat crimper,A roller mill for cracking or crimping oats or the like is constructed with a cam adjustment which will positively maintain the rollers at an adjustably selected minimum spacing and which can be readily adjusted to establish a wider spacing for handling coarser materials or to clear obstructions from the rollers.
4595595,1986,Process for simultaneous roasting of nutmeats and pellicle removal,A process for the removal of pellicle from nut kernels is disclosed which simultaneously roasts the nuts. The process involves immersing the pellicle-covered kernels in a heated fluid at a moderate temperature for a sufficient period of time to permit the oil to penetrate the pellicle and to draw at least a portion of the moisture in the kernel to the kernel surface. The kernels are then heated at a higher termperature to vaporize the moisture previously drawn up to the surface and simultaneously detach the pellicle from the kernels and roast the kernels. The process is of particular utility in removing pellicle from nuts such as American hazelnuts and Brazil nuts in which the pellicle is strongly bound to the kernels and not readily removed by simple abrasion.
4526092,1985,Adjustable powered nutcracker,A nutcracking apparatus comprising a motor driven rotary roller type cracker member with longitudinal serrations or teeth which engages a nut and forcibly cracks the shell between the roller member and a stationary cracking member comprising a plurality of spaced apart cracking plates having a series of serrations or teeth formed thereon along a curved path. The stationary cracking member is mounted on a support member which is slidable on a bearing member within the apparatus housing and is adjustably positioned by an actuating screw. The adjustable support member includes a gauging jaw mounted thereon which is cooperable with a second gauging jaw mounted on the apparatus housing for gauging the overall dimension of a shell-enclosed nut. Adjustment of the gauging jaws to gauge the overall outer dimension of the nut simultaneously adjusts the width of a space between the cracking members so that for each nut gauged an optimum distance between the cracking members is provided to crack and crush the nut shell without damaging the kernel. The cracking members and drive mechanism therefor are enclosed in a housing having a hood portion with a top opening door for inserting nuts to be cracked into the space between the cracking members. A removable cracked nut receiving hopper is mounted in the housing and engages a normally open switch to prevent energization of the drive motor when the hopper has been removed from the housing.
4515076,1985,Apparatus for cracking and separating nuts,"A nutcracking apparatus () has a tube () dimensioned and configured to allow nuts to be propelled along the tube (). An opening () spaced circumferentially around the tube () is angled to direct air along the propelled direction of the nuts. A blower () is connected to supply sufficient air to the openings () to create suction for pulling a nut into the tube () past the openings () and then to push the nut through the tube () after it has passed the openings (). The nuts are propelled against a rotating impact roller (), which cracks each nut and moves the cracked nut out of the path of the travel to prevent interference with a succeeding nut. Air from the tube () propels the nut shells through outlet () of chamber (), while the nut meats are deposited on screen ()."
4504505,1985,Method for magnetically separating nutshells from nutmeats,"A method and apparatus for magnetic removal of nutshells from nutmeats is set forth wherein whole nuts are supplied to a glue applicator where they are covered with a water soluble glue. The covered nuts are sent to a normalizer which tumbles and conveys the nut and dissolves the binder to a substantially uniform, optimally thick coating. From the normalizer, the binder nuts are fed into a dusting drum which dusts iron filings, onto the coating and the nutshell. The coated nuts leaving the dusting drum are conveyed to a cracker which cracks the nutshells to separate the nutmeats therefrom. Cracked nutshells and nutmeats leaving the cracker is sent to a magnetic separator. To separate the coated nutshells from the nutmeat, the aggregate is conveyed past a magnetized roller, the shells being pulled from the aggregate by the roller and deposited onto a conveyor which transports the shells for collection or reprocessing. The separated shells may be sent without additional processing to be re-cracked to release more nutmeat, the aggregate being passed through a separator to remove the shells therefrom leaving behind the nutmeats."
RE31979,1985,Method of hulling pistachio nuts,"A pistachio huller is provided wherein a means having projections pushes unhulled nuts between the surface of the means having projections and a surface of a means having slots, the slots being narrower than the pistachio nuts to be hulled. The projections protrude into the slots and the hulls are ruptured and abraded through contact between the surface of the means with projection and the surface of the strips forming the means having slots whereby the nuts are hulled."
4550495,1985,Nut kernel extractor,"This invention relates to a light weight, portable, hand-operated device for extracting the kernels of very hard-shell edible nuts in premium-size pieces without crushing. On black walnuts the device is effectively used: first to split the nut along its natural suture; and then by using its tooth-like nippers, the hard shell of each black walnut half is split into very large portions along five outlined paths thereby releasing the kernel in large premium-size pieces. The invention is comprised of jaws with nippers, a lock to hold the jaws closed, a splitter blade mounted on one handle and a slotted safety ring mounted on the other handle adjacent to the splitter blade."
4554737,1985,Nutcracker,"A nutcracker having two lever arms having first ends, a hinge pin connecting the two lever arms to each other, a press cup having an open top and substantially plane press surfaces, and press jaws, each of which is disposed at the first ends of the two levers and has stop surfaces to limit the travel of the two lever arms, with an opening angle which is constant in the initial position of the nutcracker regardless of nut size."
4554736,1985,Nutcracker,"A nutcracker that includes a pivoted arm for cracking the nuts, a channel to both hold the nut for cracking and to reduce shell scatter, the movement of the pivoting arm being limited by a stop which prevents damage to the nut meat."
4520719,1985,Nutcracker for cracking hard-shell nuts such as black walnuts and      macadamia nuts,"The present invention relates to an impact nutcracker of the type having an anvil and an impact member aligned but spaced apart wherein the impact member and anvil are adapted to hold a nut therebetween. A striking device is provided to transmit an impact force to said impact member which transmits the force to the shell of the held nut, causing the same to be cracked and broken such that the kernel can be easily and conveniently removed. The present invention entails an improved impact nutcracker for cracking hard-shell nuts such as black walnuts and macadamia nuts. In order to achieve this, both the impact member and anvil is provided about inner face-to-face end portions with a nut receiving recess that is specifically shaped in a shallow and slightly rounded form to directly engage and surround a substantial portion of the hard-shell nut. This substantial direct engagement of the nut enables the nutcracker to crack the hard-shell nut in a manner that generally leaves the internal kernel mostly unbroken and undisturbed."
4491603,1985,Process for removing skins from nuts,The present invention relates to a fluid bed process for the removal of skins from edible nuts.
4537122,1985,Skin removal apparatus for almonds,The present invention relates to a fluid bed process for the removal of skins from edible nuts.
